Time ,H ,U ,Output Speed ,Weight on bit
91.1,492.82669863512,2.70789874288697,129.823468823005,448.964229446963
91.11,477.574800674248,2.70823495928017,139.52546155274,429.089712887675
91.12,468.792148950562,2.7085941185822,148.36815167614,420.299327669978
91.13,468.796737735118,2.70897357360168,155.750328669438,424.307905567846
91.14,478.928190848136,2.709369263561,161.098387294264,437.274892140901
91.15,498.900499980288,2.70977581405585,163.929492794233,457.981271339769
91.16,526.552126338874,2.7101867807804,163.914774164093,484.891715299718
91.17,558.211179303946,2.71059504175653,160.930436765621,509.524233345584
91.18,589.607133144832,2.71099331230683,155.08756728832,540.023137557844
91.19,616.965062039327,2.71137473237912,146.728875530692,575.81235551531
91.2,637.827872344195,2.71173345085708,136.400832817843,596.883095170825
91.21,651.3290598003,2.71206514016485,124.816085347938,599.890516824408
91.22,657.937208962718,2.71236740806544,112.815183324871,619.338848121602
91.23,658.906080080512,2.71264010558541,101.316578984554,615.428051852732
91.24,655.697716841893,2.7128854953694,91.2759392056836,613.001751626483
91.25,649.554687588738,2.7131082109896,83.5564779305395,608.222216659017
91.26,641.286299235796,2.71331479077568,78.7303949981965,596.655094997841
91.27,631.256086455715,2.71351270158084,76.91789305482,586.262187600658
91.28,619.50372857146,2.71370919599875,77.8431071405295,576.940112662519
91.29,605.908266787944,2.71391058163744,81.0731886566068,560.000897302831
91.3,590.331915302241,2.71412208402738,86.2142098380159,547.132618328401
91.31,572.743175975623,2.71434802246751,92.9505699799343,532.858130620425
91.32,553.3445940071,2.71459197881989,101.00593858675,510.932657580611
91.33,532.718220101772,2.71485683640401,110.08672763594,486.523790482351
91.34,511.97116011281,2.71514469554034,119.838735926072,471.630050473226
91.35,492.826698613391,2.71545671625916,129.823361356286,447.875437410168
91.36,477.574800705445,2.71579293246428,139.525686731816,431.538941899575
91.37,468.792148966822,2.71615209169335,148.36848264505,424.119324263722
91.38,468.796737733938,2.71653154690151,155.750351275796,424.580747858027
