Time,Output Speed,Input Torque,Input Speed,Weight on bit
42.355,3.217692,2.138063,46.120232,574.644921
42.356,3.564654,2.115829,51.957702,573.928004
42.357,3.925328,2.09914,56.537401,573.235982
42.358,4.297184,2.088103,58.350361,572.574567
42.359,4.677867,2.082667,56.508374,571.950898
42.36,5.065188,2.082686,52.642797,571.376332
42.361,5.457119,2.087929,47.973063,570.856455
42.362,5.851786,2.098132,44.231366,570.39723
42.363,6.247466,2.112979,43.90601,570.004677
42.364,6.656747,2.132006,46.090542,569.675877
42.365,7.091098,2.15473,49.733557,569.40602
42.366,7.532575,2.180664,54.007502,569.189263
42.367,7.978904,2.209297,57.388696,569.023888
42.368,8.442156,2.240125,58.477214,568.912938
42.369,8.919141,2.272664,55.290119,568.858199
42.37,9.421061,2.306416,49.174332,568.849801
42.371,9.943897,2.34077,43.499744,568.88195
42.372,10.469727,2.375321,39.538408,568.971223
42.373,11.010479,2.409506,38.364985,569.113108
42.374,11.57701,2.44278,39.670862,569.296993
42.375,12.150818,2.474751,42.659673,569.524087
42.376,12.714946,2.505039,45.536757,569.794058
42.377,13.282256,2.53332,43.544107,570.092399
42.378,13.864503,2.559314,36.031564,570.417523
42.379,14.458217,2.582994,26.243786,570.796847
42.38,15.060179,2.603851,17.145907,571.164105
42.381,15.667415,2.622182,10.787618,571.588083
42.382,16.29135,2.637751,7.275838,572.017456
42.383,16.942379,2.6506,7.910311,572.450065
42.384,17.601567,2.660951,13.120658,572.889718
42.385,18.251558,2.668955,18.814071,573.328901
42.386,18.90485,2.674827,22.158862,573.765305
42.387,19.572862,2.678749,25.655302,574.189513
42.388,20.23765,2.680952,30.294587,574.593269
42.389,20.896974,2.681869,34.153864,575.002401
42.39,21.562979,2.681604,37.661667,575.384095
42.391,22.23258,2.680413,42.10156,575.744919
42.392,22.902941,2.678627,46.740073,576.100406
42.393,23.571463,2.676454,49.197179,576.43416
42.394,24.235778,2.674064,50.090819,576.736838
42.395,24.893733,2.671619,51.109762,577.006528
42.396,25.543381,2.669281,50.89367,577.246423
42.397,26.182975,2.667177,49.21423,577.461214
42.398,26.810952,2.665337,46.372038,577.641862
42.399,27.425928,2.663657,43.816742,577.769874
42.4,28.040854,2.662441,44.093009,577.904292
42.401,28.667581,2.661387,46.475436,577.993
42.402,29.288567,2.660604,49.08446,578.06032
42.403,29.887783,2.660237,51.083054,578.129011
42.404,30.478986,2.660208,53.302228,578.181126
42.405,31.074795,2.660603,54.001848,578.214915
42.406,31.672565,2.661417,49.838106,578.219483
42.407,32.269872,2.662829,42.766567,578.214909
42.408,32.864498,2.664996,37.414564,578.238677
42.409,33.454423,2.667698,35.228302,578.236896
42.41,34.037818,2.671031,34.938761,578.212717
42.411,34.613035,2.674984,36.522143,578.154641
42.412,35.178593,2.679553,39.463271,578.041601
42.413,35.733179,2.685185,43.183128,577.963054
42.414,36.289799,2.691576,47.23258,577.868304
42.415,36.860347,2.698778,47.289974,577.76556
42.416,37.427313,2.706759,40.624808,577.675622
42.417,37.974689,2.715486,30.959303,577.59712
42.418,38.502071,2.7248,23.67504,577.528609
42.419,39.023338,2.734882,21.362863,577.509913
42.42,39.55121,2.745631,23.750703,577.520737
42.421,40.06896,2.757051,29.458087,577.55671
42.422,40.575492,2.769057,36.00764,577.613058
42.423,41.084017,2.78158,41.137635,577.689703
42.424,41.578273,2.794568,44.297452,577.800956
42.425,42.057606,2.807818,46.803221,577.937715
42.426,42.535643,2.821107,49.374718,578.090593
42.427,43.010688,2.834179,51.279503,578.250084
42.428,43.481201,2.847006,53.406946,578.442911
42.429,43.931618,2.859304,54.040445,578.659194
42.43,44.361947,2.870786,50.850822,578.894159
42.431,44.786439,2.881196,46.943637,579.14755
42.432,45.203987,2.890327,44.80631,579.421789
42.433,45.627773,2.898042,44.988109,579.720026
42.434,46.055667,2.904177,48.101852,580.030934
42.435,46.47153,2.90882,52.597581,580.389989
42.436,46.874816,2.911735,56.450754,580.762584
42.437,47.265068,2.912935,57.987182,581.169523
42.438,47.656092,2.912455,56.129036,581.597333
42.439,48.046344,2.910283,51.347312,582.036004
42.44,48.420244,2.906824,45.637112,582.516816
42.441,48.79194,2.902224,41.084368,583.01338
42.442,49.174386,2.896796,39.249679,583.525046
42.443,49.551052,2.890919,41.055703,584.052248
42.444,49.906835,2.884968,44.889146,584.602202
42.445,50.256338,2.879176,48.525166,585.148667
42.446,50.612944,2.874177,50.086786,585.770237
42.447,50.96053,2.869846,47.335245,586.380469
42.448,51.284381,2.866614,40.51016,586.98508
42.449,51.59946,2.865024,33.845062,587.640309
42.45,51.905323,2.865104,30.05622,588.286189
42.451,52.187428,2.867062,29.48884,588.929155
42.452,52.460899,2.871115,32.428034,589.586004
42.453,52.739606,2.877354,37.033519,590.251033
42.454,53.022052,2.885742,42.096025,590.918258
42.455,53.292681,2.896249,48.004876,591.587741
42.456,53.537304,2.908781,52.668768,592.259446
42.457,53.77138,2.923202,54.548493,592.932303
42.458,54.009089,2.93923,55.783549,593.599257
42.459,54.249226,2.956535,56.41924,594.277015
42.46,54.490676,2.974655,54.612332,594.952549
42.461,54.732416,2.992919,51.272827,595.59331
42.462,54.973507,3.011034,49.213562,596.231067
42.463,55.227264,3.028549,50.262074,596.861414
42.464,55.505821,3.045005,53.322399,597.475777
42.465,55.791846,3.059941,57.399293,598.073775
42.466,56.083625,3.072953,61.807625,598.645606
42.467,56.393735,3.083707,63.139656,599.201415
42.468,56.719447,3.091829,59.806888,599.7277
42.469,57.072372,3.096983,54.435905,600.203955
42.47,57.463035,3.099372,49.672749,600.67587
42.471,57.87258,3.098738,46.445704,601.089179
42.472,58.297854,3.095281,45.735322,601.463768
42.473,58.764253,3.089265,48.279158,601.806126
42.474,59.266518,3.081037,52.491787,602.117309
42.475,59.785532,3.071097,55.244813,602.403406
42.476,60.332079,3.059987,54.628828,602.663534
42.477,60.930095,3.048243,50.764659,602.889846
42.478,61.572942,3.036509,45.590439,603.059258
42.479,62.240211,3.025724,42.283371,603.241408
42.48,62.941473,3.015986,41.651211,603.355574
42.481,63.685359,3.007961,43.305658,603.458827
42.482,64.479604,3.001859,48.493102,603.546199
42.483,65.331095,2.99781,55.762949,603.61501
42.484,66.231747,2.995897,60.919028,603.673775
42.485,67.188149,2.996116,62.799493,603.728402
42.486,68.191944,2.998386,61.80856,603.790002
42.487,69.221142,3.00246,58.887856,603.860891
42.488,70.283862,3.008038,55.958606,603.936424
42.489,71.387409,3.014693,54.828031,604.015778
42.49,72.538313,3.022047,56.768664,604.114524
42.491,73.742368,3.029496,60.465301,604.21263
42.492,74.990506,3.036478,63.889389,604.305972
42.493,76.288432,3.042564,65.265248,604.399917
42.494,77.641178,3.047253,64.41253,604.492049
42.495,79.038972,3.049995,62.869933,604.584464
42.496,80.472703,3.050293,61.458778,604.688404
42.497,81.933896,3.047546,61.494471,604.805643
42.498,83.414695,3.041032,63.129624,604.910138
42.499,84.922008,3.030379,63.972008,605.017203
42.5,86.462056,3.015268,63.248014,605.138061
42.501,88.026235,2.995321,62.072765,605.254194
42.502,89.620754,2.970416,60.016516,605.367895
42.503,91.251177,2.940577,58.151407,605.481277
42.504,92.908292,2.905974,58.892106,605.589155
42.505,94.583567,2.866794,61.520459,605.671949
42.506,96.283298,2.823583,65.230683,605.758126
42.507,98.013152,2.776801,69.398237,605.83514
42.508,99.764033,2.726825,72.630084,605.875445
42.509,101.527536,2.674416,73.59182,605.903596
42.51,103.295924,2.620098,72.345124,605.895146
42.511,105.076269,2.564411,71.534999,605.841527
42.512,106.874999,2.507951,72.135508,605.740223
42.513,108.697923,2.451217,74.168129,605.589949
42.514,110.550266,2.394661,77.255312,605.386023
42.515,112.408356,2.338801,78.933005,605.130142
42.516,114.264685,2.284147,78.564351,604.826714
42.517,116.126557,2.231252,77.450433,604.465891
42.518,117.986465,2.180638,76.329428,604.039287
42.519,119.851719,2.13286,76.519796,603.54205
42.52,121.728987,2.088336,78.211966,602.963143
42.521,123.610152,2.047322,79.055669,602.297103
42.522,125.487776,2.009998,78.309646,601.540847
42.523,127.355063,1.976292,78.120503,600.688028
42.524,129.220008,1.94607,80.235935,599.743239
42.525,131.089932,1.919075,82.73191,598.70747
42.526,132.943177,1.894924,83.699678,597.585371
42.527,134.774156,1.873165,84.787305,596.377786
42.528,136.606186,1.85328,85.630945,595.079349
42.529,138.446424,1.834696,85.134406,593.691863
42.53,140.287218,1.816779,86.242274,592.218452
42.531,142.107396,1.798909,89.737175,590.663171
42.532,143.887661,1.780569,92.262621,589.029891
42.533,145.65302,1.761252,92.694626,587.312001
42.534,147.426411,1.740524,92.145892,585.506711
42.535,149.18628,1.718074,92.352195,583.602799
42.536,150.912955,1.693809,93.826344,581.601331
42.537,152.602734,1.667772,94.414276,579.498558
42.538,154.26654,1.639973,93.46591,577.285125
42.539,155.914463,1.610321,93.151077,574.957605
42.54,157.527457,1.578887,94.194544,572.517085
42.541,159.102396,1.545838,95.517171,569.978048
42.542,160.650736,1.511418,97.609992,567.359682
42.543,162.168886,1.475785,100.467891,564.662771
42.544,163.653677,1.439398,102.870496,561.892053
42.545,165.088165,1.402702,104.43688,559.070428
42.546,166.471205,1.366106,105.235427,556.206176
42.547,167.816116,1.329996,105.501546,553.285924
42.548,169.106888,1.294772,105.476072,550.315651
42.549,170.343245,1.260748,105.337102,547.307489
42.55,171.539314,1.228166,105.188778,544.248221
42.551,172.694,1.197278,105.076613,541.138037
42.552,173.806458,1.168325,105.00964,537.998944
42.553,174.876075,1.141432,105.991221,534.834016
42.554,175.902452,1.116563,108.152625,531.652982
42.555,176.885386,1.093571,110.21787,528.481843
42.556,177.824857,1.072125,111.686173,525.327143
42.557,178.72101,1.052033,112.511878,522.224295
42.558,179.574143,1.032949,113.861355,519.163663
42.559,180.384689,1.014791,115.062928,516.169886
42.56,181.153205,0.99729,114.867407,513.229241
42.561,181.880363,0.980467,115.159749,510.35615
42.562,182.56693,0.964177,116.58643,507.530263
42.563,183.213762,0.948544,118.096419,504.771442
42.564,183.821796,0.933533,119.233371,502.058932
42.565,184.39203,0.919331,119.90956,499.413814
42.566,184.925526,0.906103,120.213094,496.844874
42.567,185.423389,0.894078,120.280896,494.356587
42.568,185.886769,0.883592,120.233093,491.968267
42.569,186.316847,0.874929,121.162296,489.683789
42.57,186.714829,0.868529,123.255918,487.535991
42.571,187.067769,0.864635,124.253483,485.527737
42.572,187.378164,0.863462,124.529429,483.667613
42.573,187.662628,0.865175,125.444862,481.966563
42.574,187.90812,0.86993,126.377274,480.425653
42.575,188.102857,0.87785,127.065111,479.037104
42.576,188.250418,0.888864,127.466393,477.794697
42.577,188.354256,0.9028,127.641111,476.696425
42.578,188.417697,0.919316,127.67516,475.728729
42.579,188.458105,0.937979,128.653783,474.8739
42.58,188.491458,0.958263,129.758274,474.118408
42.581,188.504057,0.97963,129.60488,473.45537
42.582,188.469281,1.00154,129.985447,472.879421
42.583,188.377117,1.023475,131.495577,472.376812
42.584,188.246963,1.044898,133.064529,471.935463
42.585,188.096712,1.065279,133.222597,471.541231
42.586,187.928641,1.084144,131.74377,471.195833
42.587,187.730729,1.101084,131.000078,470.898024
42.588,187.492091,1.115737,131.772344,470.640488
42.589,187.231262,1.127886,132.962027,470.417861
42.59,186.951113,1.137311,134.003018,470.222758
42.591,186.626007,1.14388,135.713576,470.055184
42.592,186.260993,1.14753,138.250818,469.913081
42.593,185.875014,1.148259,139.432885,469.798656
42.594,185.457142,1.146125,138.724759,469.704182
42.595,185.011666,1.141324,137.427424,469.628288
42.596,184.556788,1.134192,136.236912,469.572715
42.597,184.080855,1.125138,136.423551,469.539146
42.598,183.573286,1.114735,138.14015,469.530821
42.599,183.038689,1.103569,139.013315,469.551075
42.6,182.481381,1.09222,139.302711,469.601015
42.601,181.891229,1.081233,140.28487,469.679832
42.602,181.259086,1.071186,140.276167,469.792713
42.603,180.59091,1.062639,139.860782,469.953052
42.604,179.87812,1.056099,140.401427,470.165232
42.605,179.113032,1.051991,141.190846,470.432398
42.606,178.302983,1.050603,141.869956,470.752222
42.607,177.454857,1.052066,141.308464,471.121256
42.608,176.560927,1.056349,140.386352,471.538867
42.609,175.614294,1.063295,140.576009,472.004928
42.61,174.623017,1.072694,141.173433,472.514431
42.611,173.580466,1.084273,141.777987,473.059917
42.612,172.480771,1.097735,141.210533,473.643703
42.613,171.332946,1.112797,140.312383,474.271348
42.614,170.131249,1.129065,140.531891,474.937724
42.615,168.870631,1.146113,141.153541,475.642382
42.616,167.560867,1.163446,141.773463,476.384569
42.617,166.196914,1.180574,141.213573,477.163692
42.618,164.774361,1.196982,139.305897,477.976079
42.619,163.289398,1.212141,138.368412,478.824466
42.62,161.724601,1.225638,139.096207,479.716083
42.621,160.092671,1.237116,140.315057,480.650056
42.622,158.419653,1.246319,141.407744,481.626869
42.623,156.687021,1.253076,141.141691,482.645126
42.624,154.878051,1.257333,139.374707,483.705871
42.625,153.020239,1.259064,137.464904,484.804306
42.626,151.124758,1.258331,136.011452,485.9291
42.627,149.173634,1.255308,136.150382,487.071335
42.628,147.164798,1.250262,137.920994,488.223804
42.629,145.11075,1.243525,138.875588,489.380643
42.63,143.008924,1.235516,138.223931,490.541415
42.631,140.857155,1.226657,137.085041,491.705591
42.632,138.66782,1.21753,136.052318,492.869862
42.633,136.438216,1.208874,135.34207,494.036977
42.634,134.166022,1.201537,133.944752,495.21289
42.635,131.863444,1.196439,131.629007,496.400539
42.636,129.527598,1.194481,130.570799,497.609787
42.637,127.155966,1.196334,130.317232,498.840241
